Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3,Tekst4,Skoor4
azerbaijan,"The government restricts freedom of movement, particularly foreign travel, for opposition politicians, journalists, and civil society activists. While travel bans were lifted for some dissidents during 2019, many others remained in place, including for some of the political prisoners released that year; others fled the country to avoid further persecution. Some travel bans remained in effect in 2022 and were extended to the families of political emigrants.IDPs from the previous Nagorno-Karabakh conflict enjoy freedom of movement in law, but not in practice. IDPs are legally registered at their place of initial resettlement, which are sometimes in rural areas and far from any source of employment. The process of changing registration is difficult, and IDPs who change their place of registration risk losing their status and accompanying state assistance. As a result, many families are separated, with usually male wage-earners relocating to urban centers for work while their families remain at their place of registration. In 2021, President Aliyev established the Karabakh Revival Fund, which is meant to finance infrastructure development in Nagorno-Karabakh to allow IDPs to return there. During 2022, several families who had been displaced in the 1990s were resettled on the territory taken by Azerbaijan following the 2020 Nagorno-Karabakh conflict.Most of Azerbaijan’s land borders remained closed into 2022, ostensibly for COVID-19-related reasons. Following the Russian military invasion of Ukraine in February, flights between Russia and Azerbaijan were suspended, which, combined with the land border closures, left many Azerbaijanis living in Russia unable to return to Azerbaijan during the year.People with disabilities and psychiatric patients are routinely institutionalized; there is no clear procedure to review their confinement.",1,"Property rights are affected by government-backed development projects that often entail forced evictions, unlawful expropriations, and demolitions with little or no notice. Corruption and the economic dominance of state-owned companies and politically connected elites pose obstacles to ordinary private business activity.",1,"The law generally grants women and men the same rights on personal status matters such as marriage, divorce, and child custody. Domestic violence is a notable problem, and related legal protections are inadequate. Conservative social norms contribute to the widespread view that domestic violence is a private matter, which discourages victims from reporting perpetrators to the police. However, the growth of social media and the movement of rural populations to Baku in recent years have spurred public discussion of the issue. Gender-based violence is a persistent problem. Sexual assaults frequently go unreported, and those that are reported often are not prosecuted.In 2021, new legislation imposing mandatory mediation on those seeking to divorce came into force. The law introduces a number of obstacles for those wishing to divorce, especially for people outside of large cities who may not have access to official mediation services. Critics say that the law will disproportionately disadvantage people who cannot secure legal representation or those who are otherwise vulnerable, such as survivors of domestic abuse attempting to divorce their abuser.",1,"Legal safeguards against exploitative working conditions are poorly enforced, and many employers reportedly ignore them without penalty. Children are vulnerable to sexual exploitation and forced labor.The government has taken some steps to combat forced labor and sex trafficking, including by prosecuting traffickers and providing services to victims, but the problem persists, notably among Romany children and foreign household workers. The authorities extended a preexisting moratorium on labor inspections through the end of 2021.As a result of corruption and a lack of public accountability for the allocation of resources, the state’s oil and gas revenues tend to benefit privileged elites rather than the general population, narrowing access to economic opportunity.",1
bahamas,"The freedom of movement is protected. Migrants and Haitian-Bahamians’ ability to move freely is affected by their lack of Bahamian identity documents, however.Roadblocks have been erected as part of immigration enforcement actions.",3,"The country has a strong private sector, and the economy relies mostly on tourism and financial services. Individuals are free to establish businesses.The government has worked to dismantle shantytowns in recent years. In 2021, a Supreme Court judge expanded an existing injunction to prohibit the dismantlement of any unregulated community in Abaco. In October 2022, Attorney General Pinder said the government was preparing contempt proceedings over structures that were erected in Abaco in apparent violation of that injunction. That same month, the Spanish Wells Commonage Committee announced a one-year construction ban in the Blackwood shantytown.",4,"The government does not place explicit restrictions on social freedoms. However, the constitution distinguishes between Bahamian men and women in the transmission of citizenship to a spouse or child, resulting in distinctions in treatment of married Bahamian women’s children and their foreign-born husbands.In a 2020 ruling, the Supreme Court affirmed the granting of Bahamian citizenship to a Bahamian-born child regardless of the gender or marital status of their Bahamian parent. The Court of Appeal upheld that ruling in 2021. The former FNM government vowed to appeal to the Privy Council. In August 2022, Pinder said the incumbent PLP government would legislate to allow men and women to pass citizenship onto children. Violence against women, including domestic violence and marital rape, is a serious issue. Same-sex marriage is not legalized.",3,"The Bahamas is a source, destination, and transit country for forced labor and sexual exploitation. According to the US State Department’s Trafficking in Persons Report 2022, the government made significant efforts to address trafficking. Migrant workers, many of whom arrive in The Bahamas to work in the agricultural sector and in domestic services, are particularly vulnerable to exploitation.",3
bahrain,"Authorities sometimes restrict movement inside the country to prevent protests by residents of largely Shiite villages outside Manama. The government also obstructs foreign travel by numerous opposition figures and activists.

Bahrain established a “flexible” permit for foreign workers in 2017, aiming to ease the workers’ ability to change jobs; the traditional sponsorship (kafala) system ties migrant workers to a specific employer. However, participation in the newer scheme has been limited by numerical caps and other restrictions.",1,"Although registered businesses are largely free to operate, obtaining approval can be difficult in practice. For the wealthy elites who dominate the business sector, property rights are generally respected, and expropriation is rare. Shiite citizens encounter difficulties obtaining affordable housing and in some cases face de facto bans on purchasing land. Much of the country’s scarce land is occupied by royal properties and military facilities. Noncitizens can only own property in designated areas. Women may inherit property, but their rights are not equal to those of men.",2,"Personal status issues such as marriage, divorce, and child custody are governed by a 2017 unified family law applying to both Sunni and Shiite Muslim families. The law’s provisions are based on Sharia (Islamic law) principles that put women at a disadvantage on many topics. Unlike men, Bahraini women who marry non-Bahrainis cannot pass their citizenship to their children.

Accused rapists can avoid punishment by marrying their victims, and spousal rape is not specifically outlawed. Adultery is illegal, and those who kill a spouse caught in the act of adultery are eligible for lenience in sentencing.",2,"Migrant workers, who make up a large portion of the population, are sometimes subjected to forced labor or have their salaries and passports withheld, although this is illegal. Due to their employment and living conditions, migrant workers have faced a disproportionate risk of contracting and dying from COVID-19, and those who lost their jobs amid the pandemic often faced eviction, denial of services, or deportation. Migrant workers also received fewer emergency benefits than citizens.

The US State Department found in its 2022 Trafficking in Persons Report that the government had made serious efforts to address human trafficking, highlighting the creation of a specialized prosecutor’s office and court. The report also noted that no traffickers were convicted during its coverage period, however, and recommended increased efforts to investigate and convict traffickers.

Revenues from oil and gas exports are used to fund public employment and services that benefit all citizens, but access to public-sector jobs and promotion opportunities often depends on one’s social and sectarian background and personal connections.",1
bangladesh,"The ability to move within the country is relatively unrestricted, as is foreign travel, though there are some rules on travel into and around the CHT districts by foreigners as well as into Rohingya refugee camps. There are few legal restrictions regarding choice of education or employment.",3,"Property rights are unevenly enforced, and the ability to engage freely in private economic activity is somewhat constrained. Corruption and bribery, inadequate infrastructure, and official bureaucratic and regulatory hurdles hinder business activities throughout the country. State involvement and interference in the economy is considerable. The 2011 Vested Properties Return Act allows Hindus to reclaim land that the government or other individuals seized, but it has been unevenly implemented. Tribal minorities have little control over land decisions affecting them, and Bengali-speaking settlers continue to illegally encroach on tribal lands in the CHT.",2,"Under personal status laws affecting all religions, women have fewer marriage, divorce, and inheritance rights than men, and face discrimination in social services and employment. Rape, acid throwing, and other forms of gender-based violence occur regularly despite laws offering some level of protection. As many as 70 percent of married women are abused by their intimate partners but rarely report those incidents. Domestic violence survivors receive little assistance from government-run shelters or support programs. In 2020, the government introduced the death penalty for rape in response to large protests after a series of high-profile incidents of rape and sexual assault.Giving or receiving dowry is a criminal offense, but coercive requests still occur. Bangladesh has one of the world’s highest rates of child marriage. Despite a stated government commitment in 2014 to abolish the practice by 2041, parliamentarians approved a law that would permit girls under the age of 18 to marry under certain circumstances in 2017, reversing a previous legal ban on the practice.",2,"Socioeconomic inequality is widespread. Working conditions in the garment industry remain extremely unsafe in most factories despite the renewal of a legally binding accord between unions and clothing brands to improve safety practices. Comprehensive reforms of the industry are hampered by the fact that a growing number of factory owners are also legislators or influential businesspeople.Bangladesh remains both a major supplier of and transit point for trafficking victims. Women and children are trafficked both overseas and within the country for the purposes of domestic servitude and sexual exploitation, while men are trafficked primarily for labor abroad. In the 2022 edition of its Trafficking in Persons Report, the US State Department noted that antitrafficking tribunals resumed operating in 2021 but said that the government had lowered its protection efforts during the reporting period. A comprehensive 2013 antitrafficking law provides protection to victims and increased penalties for traffickers, but enforcement remains inadequate.",2
barbados,"Individuals in Barbados are generally free to move, live, and work as they see fit.",4,"The legal framework generally supports property rights and private business activity. The government has worked to ensure a healthy environment for business and to attract domestic and foreign investment, particularly in the tourism industry.",4,"Violence against women remains widespread, and laws addressing domestic violence are not well enforced.Same-sex relations were illegal under the 1992 Sexual Offences Act, but the High Court decriminalized those relations by striking part of that law down in December 2022. A written ruling was to be released in January 2023.",3,"Residents generally have access to economic opportunity, and the law provides some protections against exploitative labor practices. However, unions have criticized opaque employment practices in the hospitality industry.The government continues to crack down on human trafficking; in the 2022 edition of its Trafficking in Persons Report, the US State Department reported that authorities launched the first trafficking-related prosecutions since 2013. However, no successful convictions have been recorded since the 2016 Trafficking in Persons Prevention Act came into force.",4
belarus,"Opposition activists are occasionally detained at the border for lengthy searches. Passports are used as a primary identity document in Belarus, and authorities are known to harass people living in a different location than indicated by domestic stamps in their passport. Routine citizenship and documentation services abroad have been restricted, resulting in severe delays or denial of service for people who fled the country for political reasons. On numerous occasions, authorities have forced the expulsion of politically active Belarusians since 2020, including Tsikhanouskaya and Catholic archbishop Kondrusiewicz. That December, authorities prohibited Belarusians from leaving the country at land border crossings, except with Russia, ostensibly to prevent the spread of COVID-19; the policy was likely enforced to prevent political dissidents from fleeing. In May 2021, the EU banned Belarusian airlines from traveling over its airspace and accessing its airports. This has limited travel options for Belarusian citizens and significantly increased the cost of leaving the country. Further restrictions on air travel were imposed in response to the border crisis instigated by the Belarusian authorities.",1,"Though limits on economic freedom have eased in recent years, state interference still affects the economy and profitable business owners are never secure from arbitrary government pressure and harassment. Many businesspeople that became involved in the postelection prodemocracy efforts, often to support victims of human rights abuses or to incentivize policemen to resign from law enforcement, were criminally prosecuted on groundless claims. Other businesses and their owners who supported candidates other than Lukashenka have been arrested under false pretense. Multiple businesses relocated their employees to neighboring countries for fear of state harassment or prosecution.In October 2022, Lukashenka announced price regulation measures for 370 consumer goods. At least one chain store was heavily fined and more than 40 people were detained for unsanctioned price increases before year’s end; in one case, a business owner received a suspended sentence of to up to two years in prison for “abuse of office.”",1,"Domestic violence is a pervasive problem in Belarus, and police register about 150,000 incidents per year. In 2018, Lukashenka blocked a draft law on the prevention of domestic violence jointly developed by law enforcement agencies and civil society representatives, calling attitudes against the corporal punishment of children “nonsense from the West.” Threats of losing custody of children are often used to intimidate and harass political activists.The constitution explicitly bans same-sex marriage. Constitutional amendments made in 2022 define marriage as a union solely between a man and a woman. The amendments further declare that marriage, motherhood, and fatherhood are protected by the state, creating further obstacles for same-sex partners to obtain legal recognition and to plan their family life. The Belarusian government led a 2016 effort to block LGBT+ rights from being part of a UN international initiative focused on urban areas.",2,"Mandatory unpaid national workdays, postgraduate employment allocation, compulsory labor for inmates in state rehabilitation facilities, and restrictions on leaving employment in certain industries have led labor activists to conclude that all Belarusian citizens experience forced labor at some stage of their life. Many women become victims of international sex trafficking.",1
belgium,"The law provides for freedom of domestic movement and foreign travel, and the government upholds these rights in practice.",4,"The legal framework supports property rights, and commercial activity is regulated without arbitrary interference.",4,"There are few significant restrictions on personal social freedoms. Belgium legalized same-sex marriage in 2003, and in 2006 same-sex couples gained the right to adopt children.",4,"Immigration has increased in recent years, but non–European Union immigrants and their Belgian-born children remain poorly integrated into the labor market.",3
belize,The government generally respects freedom of internal movement and foreign travel.,4,"Individuals have the right to own property and establish private businesses. However, legal regulations are at times poorly enforced. Leaders of the Indigenous Maya community say their ancestral land rights are not protected, particularly with regard to oil exploration and logging activities. In 2016, the Belizean government responded to a 2015 Caribbean Court of Justice (CCJ) ruling requiring recognition of Mayan land rights by setting up a commission to facilitate implementation of the court’s decision, but progress has been slow. As of 2022, the government has continued to make decisions on pertinent issues without obtaining the consent of Indigenous leaders or representatives.",3,"Personal social freedoms are generally respected, though domestic violence remains a serious problem despite government measures to combat it. Rape is illegal, but reporting and conviction rates are low, and sentences are sometimes light.",3,"Some legal protections against exploitative working conditions are respected and enforced. However, Belizean and foreign women and girls are vulnerable to sex trafficking, and migrant workers are sometimes subjected to forced labor in agriculture, fisheries, and retail businesses. The US State Department’s 2022 Trafficking in Persons Report recognized the government’s “significant efforts” to combat trafficking, but also noted that the government has failed to “adequately address official complicity in trafficking crimes.”",3
benin,"Individuals can generally move freely throughout Benin. However, in some rural areas, cultural traditions force women to remain indoors for extended periods.",3,"Reforms to the business registration process, anticorruption efforts, and other regulatory changes since 2010 improved the business environment. However, property registration is difficult, and contract enforcement is inconsistent. Despite laws guaranteeing equal rights to inheritance for women, many women are denied the right to inherit property in practice.",3,"Domestic violence remains a serious problem, and women are often reluctant to report domestic abuse. A 2003 law that prohibits female genital mutilation (FGM) was somewhat effective in reducing its occurrence, though the challenge persists. Marriage for those under 18 years old is prohibited, though exceptions are allowed for 14- to 17-year-olds with parental consent. Child marriage and forced marriage remain common in rural areas.",2,"Legal protections against forced labor and other exploitative working conditions are unevenly enforced. Poor conditions are prevalent in the large informal sector, which was impacted by the COVID-19 pandemic. Human trafficking is widespread, despite increased convictions for the crime in recent years. The practice of sending young girls to wealthy families to work as domestic servants has led to cases of exploitation and sexual slavery. Children are also exploited for agricultural labor and work in various trades.",2
bhutan,"Bhutanese citizens generally have the freedom to travel domestically and internationally. However, the government has established different categories of citizenship, which restricts foreign travel for some. These restrictions reportedly have the greatest effect on Nepali speakers.",2,"Individuals generally have rights to own property and establish businesses, but the process of registering property or a new business can be cumbersome. In recent years, the legal system has become more consistent, and establishing businesses has become easier. However, some ethnic Nepalis who lack a security clearance certificate face difficulties in starting a business.",3,Reports of domestic violence have increased in recent years. Societal taboos lead many incidents of rape and domestic violence to go unreported. Child marriage still occurs with some frequency.,2,"Female household workers, who often come from rural areas or India, are vulnerable to forced labor and other abuse, as are foreign workers in the construction and hydropower sectors. Child labor persists, mostly in the agriculture and construction sectors.

The US State Department’s Trafficking in Persons Report 2022 noted that during the reporting period the Bhutanese government did not expand its overall antitrafficking efforts, with only one investigation into possible trafficking and no new prosecutions, although three traffickers were convicted in 2021.

Sex trafficking remains a problem; Bhutanese antitrafficking legislation does not criminalize all forms of this practice.",3
