Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3
san-marino,Freedom of assembly is upheld in practice. Demonstrations routinely proceed without incident.,4,"Nongovernmental organizations (NGOs) may operate without undue restrictions, and a number of human rights groups are active in the country.",4,"Workers are free to strike, organize in trade unions, and bargain collectively, unless they work in military occupations. Approximately half of the workforce is unionized. The law prohibits antiunion discrimination and provides avenues of recourse for workers who are penalized for union activity.",4
sao-tome-and-principe,"The constitution protects freedom of assembly, which the government generally observes in practice. However, organizers are obliged to give authorities two days’ notice before public gatherings.",4,"Nongovernmental organizations, including those focusing on human rights and governance issues, are free to operate. A lack of funding limits their activities.",4,"Workers can legally organize, strike, and bargain collectively. These rights are mostly respected, though there are no provisions to regulate bargaining or punish antiunion practices by employers. Most union negotiations are conducted with the government, the country’s dominant formal-sector employer.",3
saudi-arabia,"Freedom of assembly is not respected, and the government has imposed harsh punishments—including at times the death penalty—on those who lead or participate in public protests.",0,"Nongovernmental organizations (NGOs) must obtain a government license to operate. Until the adoption of an NGO law in 2015, officials had approved licenses only for charitable groups; authorities have expressed a desire to encourage the growth of civil society but discourage independent work on human rights and governance issues. Reformist organizations have been denied licenses in practice, in some cases through arbitrary delays. No domestic NGO openly advocates for LGBT+ rights in the country. Individual human rights activists and other civil society representatives face regular harassment and detention.",0,"No laws protect the rights to form independent labor unions, bargain collectively, or engage in strikes. Workers who engage in union activity are subject to dismissal or detention.",0
senegal,"The constitution guarantees freedom of assembly and peaceful demonstrations, but the Ministry of the Interior must approve protests in advance. The government has often cracked down on assembly rights by banning protests around tense political moments and violently dispersing some demonstrations. In March 2022, the ECOWAS Court of Justice called for the repeal of a 2011 ban on political demonstrations in central Dakar.On June 17, 2022, three people were killed and approximately 200 arrested, including two opposition members of parliament, during demonstrations in Dakar and elsewhere against the rejection of Liberate the People’s candidate list. The government had denied permission for the Dakar demonstration. When the opposition called for more demonstrations against the rejection of the candidate list in late June, the authorities again forbade the protests from taking place, citing concerns about public order. The organizers eventually canceled the protests, though Sonko said the decision to cancel was not due to the ban.The March 2021 arrest of Sonko had sparked large protests across the country. The demonstrations, which lasted several days, were marked by violent clashes between protesters and security forces. Numerous human rights violations were committed by security forces during the demonstrations, with an estimated 14 people killed and approximately 590 injured.In November 2022, around 20 people were arrested during a banned protest in support of the release of political prisoners, and a journalist covering the demonstration was assaulted.Even after most COVID-19-related assembly restrictions were lifted in March 2021, the government continued to ban demonstrations citing the possible spread of COVID-19. In September 2021, civil society group Noo Lank defied the ban to hold a protest against Dakar’s high cost of living, resulting in the arrest of several protesters. Assembly rights of LGBT+ groups and nongovernmental organizations (NGOs) that support people living with HIV and AIDS are limited.",1,"NGOs generally operate without interference from state or nonstate actors, though the ability of LGBT+ groups to function is impeded by assembly restrictions. Though anti-LGBT+ draft legislation introduced in 2021 was defeated in January 2022, the operation and effectiveness of LGBT+-rights NGOs is impeded by homophobia and the criminalization of homosexuality.In June 2021, the National Assembly passed revisions to the penal code and code of criminal procedure—ostensibly intended to strengthen Senegal’s antiterrorism laws—that include provisions allowing NGO leaders to be criminally charged for alleged offenses committed by their organizations. Local and international rights groups have condemned the legislation, saying that the amendments are overly broad and could lead NGOs and their employees to self-censor in fear of being targeted for their work.",3,"Workers, apart from security employees, have rights to organize, bargain collectively, and strike, though the right to strike is impinged by legal provisions that ban pickets and sit-down strikes, among other activities. Trade unions must be authorized by the Ministry of the Interior, and unions lack legal recourse if registration is denied.",3
serbia,"Citizens are generally able to exercise freedom of assembly, though several ongoing prosecutions were launched against activists associated with the Don’t Drown Belgrade (NDB) movement, which organized demonstrations against the contentious development project on Belgrade’s waterfront, in recent years.Numerous peaceful demonstrations, including large-scale protests against government environmental policies, were held during 2022. Many of these demonstrations, however, were met with force by private security agencies and masked individuals allegedly linked to the government, resulting in the violent assaults of several protesters.In August, President Vučić announced that the Interior Ministry had banned EuroPride—an international event promoting equality for the LGBT+ community and set to be held in Belgrade in September—due in part to “threats from right-wing groups” that could pose a danger to “peace and stability” in the country. Rights groups condemned the cancelation, despite Vučić recognizing the move as a “violation of minority rights,” saying it represents undue government infringement on freedom of assembly. Prime Minister Brnabić overturned the ban and enabled the march to proceed, albeit with a shorter route. Thousands of LGBT+ activists participated in the march, which largely proceeded peacefully but was met with counterprotests from anti-LGBT+ groups, leading to some violent confrontations between counterprotesters and police and the detention of more than 60 counterprotesters.",2,"Foreign and domestic nongovernmental organizations (NGOs) generally operate freely, but those that take openly critical stances toward the government or address sensitive or controversial topics have faced threats and harassment in recent years. In 2020, UN human rights experts warned that the broad and inconsistent implementation of money laundering laws and antiterrorist financing mechanisms were misused to access the banking information of over 50 NGOs and human rights groups monitoring and investigating the government’s work. In 2022, the Lawyers’ Committee for Human Rights (YUCOM) registered a total of 43 incidents involving attacks against and harassment of individuals and organizations that defend human rights.",2,"Workers may legally join unions, engage in collective bargaining, and strike, but the International Trade Union Confederation has reported that organizing efforts and strikes are often restricted in practice, with employers allegedly retaliating against workers and union activists. According to Serbian trade union federation Independence (Nezavisnost), employers in Serbia regularly establish and register their own trade unions to undermine independent unions.",3
seychelles,"The freedom of assembly is protected by the constitution. Additionally, the government passed a revised public-assembly law in 2015, which several observers credited with allowing a more open and free political environment. However, the law still contains some restrictive provisions, including the need to give five days’ notice to the police for assemblies. It also empowers the head of police to disperse public meetings on grounds of preserving public health, morality, and safety, and sets conditions on the timing and location of large gatherings.",3,"Human rights groups and other nongovernmental organizations (NGOs) operate without restriction. However, some groups lack the resources necessary to operate and advocate effectively.",3,"Unions are permitted, but only about 15 percent of the workforce is unionized, and collective bargaining is relatively rare. Workers have the right to strike, but only if all other arbitration procedures have been exhausted.",3
sierra-leone,"While freedom of assembly is constitutionally guaranteed, the police have repeatedly refused to grant permission to organizers planning protests.Authorities responded forcefully to major protests in 2022. In July, hundreds of women protested over economic concerns in Freetown; officers were seen physically attacking demonstrators. Dozens were reportedly arrested, along with party leaders Claudius-Cole and Bright.Cost-of-living protests were held in Freetown and the north in August 2022. Protesters clashed with police officers in several areas, while authorities deployed tear gas and fired live ammunition; 6 officers and at least 20 protesters died nationwide. Internet connectivity was disrupted at least twice as the demonstrations took place, while the government imposed a three-day nighttime curfew. Police had arrested over 500 people nationwide for allegedly engaging in violence or violating the curfew as of late August, a majority of whom were still in detention by then.",1,"A variety of nongovernmental organizations and civic groups operate in the country. Stricter regulations took effect in 2018, requiring annual renewal of registrations and ministerial approval for projects.",2,"While workers have the right to join independent trade unions, there are no laws preventing discrimination against union members or prohibiting employers from interfering with the formation of unions. Some unions have been suspended from the umbrella Sierra Leone Labour Congress after the ruling SLPP manipulated and effectively captured them.",2
singapore,"Public assemblies are subject to extensive restrictions by the 2017 amended Public Order Act (POA). Police permits are required for assemblies that occur outdoors; limited restrictions apply to indoor gatherings. Speakers’ Corner at Hong Lim Park is the designated site for open assembly, though events there can likewise be restricted if they are deemed disruptive. Non-Singaporeans are generally prohibited from participating in or attending public assemblies that are considered political or sensitive. The Public Order and Safety (Special Powers) Act of 2018 granted the home affairs minister and police enhanced authority in the context of a vaguely defined “serious incident,” which could include scenarios ranging from terrorist attacks to peaceful protests. Officials would be permitted to potentially use lethal force and to halt newsgathering and online communications in the affected area. The special powers could be invoked in advance of a likely or threatened incident.Authorities punish activists for holding unauthorized events, including even the smallest possible “assemblies.”",1,"The Societies Act requires most organizations of more than 10 people to register with the government; the government enjoys full discretion to register or dissolve such groups. Only registered parties and associations may participate in organized political activity. Despite these restrictions, some NGOs engage in human rights and governance-related work, advocating policy improvements and addressing the interests of constituencies including migrant workers and women. Prominent activists are subject to police questioning, criminal charges, civil lawsuits, and other forms of harassment in reprisal for their work. In July 2022, Malaysian lawyer Zaid Malek traveled to Singapore to assist Malaysian death row inmate Kalwant Singh; Malek was detained and interrogated by the police for approximately eight hours. He claimed to have experienced harassment and intimidation at the hands of the authorities, as well as a warning to not leave the country.Under the Foreign Interference (Countermeasures) Act (FICA), organizations that are designated “politically significant” are obligated to disclose foreign funding.",1,"Unions are granted some rights under the Trade Unions Act, though restrictions include a ban on government employees joining unions. Union members are prohibited from voting on collective agreements negotiated by union representatives and employers. Strikes must be approved by a majority of members, as opposed to the internationally accepted standard of at least 50 percent of the members who vote. Workers in essential services are required to give 14 days’ notice to an employer before striking. In practice, many restrictions are not applied. Nearly all unions are affiliated with the National Trade Union Congress, which is openly allied with the PAP.",1
slovakia,"Freedom of assembly is constitutionally guaranteed and upheld by state authorities, and peaceful demonstrations are common. A number of antigovernment demonstrations took place in 2022, often initiated or attended by prominent opposition politicians. Protesters criticized various policies of the government, including its support for Ukraine amid the Russian regime’s full-scale military invasion, and authorities’ slow reaction to an energy crisis.",4,"Nongovernmental organizations (NGOs) are free to operate and to scrutinize state authorities. In the wake of the 2022 Ukraine refugee crisis, tens of thousands of Ukrainian refugees crossed the Ukrainian-Slovak border. Humanitarian NGOs criticized state authorities for their inability to provide effective help.",4,Trade unions in Slovakia are pluralistic and operate freely.,4
slovenia,"Assembly and association rights are guaranteed by the constitution and generally respected in practice. Assemblies must be registered with the authorities in advance and sometimes require permits. After taking office, the Golob government sought to reverse the previous administration’s assembly restrictions. In June 2022, it announced that it would not pursue the previous administration’s lawsuits seeking reimbursement from the organizers of spontaneous rallies. That same month, the National Assembly amended the ZNB, which had been used to restrict public assembly. In August, an inquiry found that Slovenian police acted disproportionately in response to antigovernment protests held in 2021 and substantiated four complaints lodged that year. The Interior Ministry reversed the previous government’s guidelines in response, underlining that spontaneous assemblies enjoy equal protection under the law. In a December report, the Interior Ministry noted that police officers had engaged in misconduct and used excessive crowd control tactics during an antigovernment protest held in October 2021, making a referral to public prosecutors. ",4,"Nongovernmental organizations (NGOs) operate freely and play a role in policymaking. While the Janša government maintained an adversarial relationship with civil society, the current government has refrained from imposing restrictions on NGOs. In June 2022, it established a working group for civil society collaboration.",4,"Workers may establish and join trade unions, strike, and bargain collectively. RTV SLO staff held three strikes in 2022, citing partisan pressure as well as concerns over pay.",4
solomon-islands,"Freedom of assembly is constitutionally guaranteed and generally upheld. However, peaceful demonstrations can give way to civil unrest, particularly during contentious parliamentary debates, elections, or large-scale labor actions.In August 2021, protesters in Honiara called for Prime Minister Sogavare’s resignation; businesses in the city, including in its Chinatown, shuttered during the protest. Riots took place in Honiara over three days in November 2021, reportedly after Sogavare declined to meet with antigovernment demonstrators. Buildings in the city’s eastern areas and in Chinatown were damaged and destroyed, and four people were killed during the unrest. Peacekeepers were sent by Australia, New Zealand, and Papua New Guinea at Sogavare’s request.",3,"Nongovernmental organizations (NGOs) often operate informally, and the government is not always receptive to the viewpoints of governance-focused groups. Locally based NGOs often lack resources and reportedly grow dependent on the funds and priorities of international donors. Nevertheless, there are no major constraints on NGO activities in the Solomon Islands.",4,"Workers are free to organize, and strikes are permitted with certain restrictions. Laws against antiunion discrimination by employers are reportedly ineffective. Though the country’s main labor union, the Solomon Islands National Union of Workers, was disbanded by court order in 2013, activists registered a new entity in 2014, the Workers Union of Solomon Islands (WUSI).",3
somalia,"Although the provisional constitution guarantees freedom of assembly, security officials require approval for demonstrations and have used violence—including gunfire—to suppress unauthorized protests.",1,"Local civil society groups, international nongovernmental organizations (NGOs), and UN agencies have been able to conduct a wide range of activities in some parts of the country, but they face difficult and often dangerous working conditions. Regional authorities and security forces have reportedly harassed, extorted, obstructed, and attempted to control NGOs and aid groups, and the Shabaab generally do not allow such organizations to operate in their territory.",1,"Independent labor unions are active in Somalia and have worked to expand their operations and capacity. However, constitutional and legal protections for union activity are not always respected. The Federation of Somali Trade Unions has reported threats, dismissals, attempts at co-optation, and other forms of repression and interference from both government officials and private employers.",1
south-africa,"Freedom of assembly is constitutionally guaranteed and generally respected. South Africa has a vibrant protest culture. Demonstrators must notify police of events ahead of time, but are rarely prohibited from gathering; in 2018, the Constitutional Court ruled that a failure to notify authorities of intent to protest could not be classified as a crime. Protests over the government’s shortcomings in the provision of public services are common in South Africa, though they sometimes turn violent. Police have faced accusations of provoking some protest violence.",4,"South Africa hosts a vibrant civil society. Nongovernmental organizations (NGOs) can register and operate freely, and lawmakers regularly accept input from NGOs on pending legislation.",4,"South African workers are generally free to form, join, and participate in independent trade unions, and the country’s labor laws offer unionized workers a litany of protections. Contract workers and those in the informal sector enjoy fewer safeguards. Strike activity is very common, and unionized workers often secure above-inflation wage increases. Union rivalries, especially in mining, sometimes result in the use of violent tactics to recruit and retain members and to attack opponents.",4
south-korea,"The government generally respects freedom of assembly, which is protected under the constitution. However, several legal provisions conflict with this guarantee, sometimes creating tension between the police and protesters over the application of the law.Bans on large public gatherings fluctuated throughout 2022 due to COVID-19, though many social distancing rules were relaxed beginning in March. Despite these restrictions, union rallies and antigovernment and antimilitary protests were held in 2022.LGBT+ pride events are held but have sometimes been disrupted by counterprotesters.",4,"Human rights groups and other nongovernmental organizations (NGOs) are active and generally operate freely, despite the risk of political pressure when they criticize the government or other powerful interests. Many South Korean NGOs rely on government grants even as they pursue independent agendas.In 2020, NGOs were banned from sending balloons carrying leaflets across the Demilitarized Zone. Debate is ongoing on whether to overturn the ban. Such launches still occur; in October 2022, a group of activists claimed they sent several balloons before being intercepted by police.",3,"Workers have the right to form independent unions and engage in strikes and collective bargaining. The country’s independent labor unions advocate for workers’ interests in practice, organizing high-profile strikes and demonstrations that sometimes lead to arrests. Many unions held strikes in 2022 in response to inflation and fuel prices.However, labor unions have diminished in strength as more South Koreans work on a temporary or part-time basis. Workplaces with fewer than 30 employees are not obligated to establish or operate collective agreements, and major employers sometimes engage in antiunion activity.",4
south-sudan,"The government restricts freedom of assembly, despite commitments made in the interim constitution. In practice, organizers must seek NSS permission to hold public meetings. Authorities responded harshly to an August 2022 cost-of-living protest in Juba. Six protesters were detained and one of them was injured.",1,"The government is hostile toward NGOs. A 2016 law requires NGOs to get written permission from the authorities to conduct activities and hold a bank account in South Sudan, and at least 80 percent of staff must be South Sudanese. Aid organizations have been criticized for hiring too few local residents.",0,"A 2018 labor law, which enshrines trade-union participation, collective bargaining, and the right to strike in certain conditions has not been effectively implemented. Legal protections for workers are poorly enforced in practice. The country’s limited union activity has historically been concentrated in the public sector.",1
spain,"The constitution provides for freedom of assembly, and the authorities typically respect this right. However, the public safety act that took effect in 2015 imposed a number of restrictions, including fines of up to €600,000 ($630,000) for participating in unauthorized protests near key buildings or infrastructure. Participants in protests on a variety of local concerns have been ordered to pay smaller but still substantial fines under the law in practice. In recent years, several protesters have been prosecuted for participating in demonstrations that resulted in clashes with police, facing up to seven years in prison for allegedly attacking the authorities or causing public disturbances. At the same time, human rights organizations have reported an escalation in police violence during demonstrations.Despite these concerns, a number of protests took place across Spain in 2022, including demonstrations by human rights activists, Catalan separatist groups, workers’ rights organizations, and advocates for social benefits and the public health system.",3,Domestic and international nongovernmental organizations operate without significant government restrictions.,4,"With the exception of members of the military and national police, workers are free to organize in unions of their choice, engage in collective bargaining, and mount legal strikes.",4
sri-lanka,"Although authorities sometimes restrict freedom of assembly, assemblies occur regularly, though demonstrations on sensitive topics like security laws and impunity for forced disappearances may be surveilled by authorities.The Aragalaya protests, which were prompted by the country’s severe economic difficulties, government mismanagement, and corruption, were held for much of 2022. The protests escalated on March 31, when protesters set fire to an army vehicle near Gotabaya Rajapaksa’s private residence and authorities responded with force. Rajapaksa declared a state of emergency and imposed a curfew days later.On May 9, the day Mahinda Rajapaksa resigned as prime minister, SLPP supporters attacked antigovernment demonstrators in Colombo, injuring at least 20 people. Antigovernment protesters also targeted SLPP members, with several lawmakers’ homes and vehicles being destroyed. In total, 5 people were reportedly killed from clashes on May 9, while 150 were injured.On July 9, protesters occupied the presidential mansion, breaking through security barriers and forcing Gotabaya Rajapaksa to flee. Wickremesinghe’s home and several other buildings were reportedly destroyed by protesters that day.The government maintained a crackdown on the Aragalaya after Gotabaya Rajapaksa’s resignation. Soldiers dismantled a Colombo protest camp on July 21; over 50 people were reportedly injured during the operation. Authorities also targeted perceived Aragalaya participants, with over 100 people being arrested by early August. Also in August, three student activists were arrested under the Prevention of Terrorism Act (PTA). In September, the government used the Official Secrets Act to briefly restrict assembly rights in parts of Colombo, which were declared “high security zones.”",2,"Nongovernmental organizations (NGOs) are generally free to operate without interference, but some NGOs and activists—particularly those in the north and east that focus on sensitive topics such as military impunity—have been subjected to denial of registration, surveillance, harassment, and assaults. Intelligence personnel has attended civil society meetings and questioned NGOs about their personnel and funding sources. Civil society was nevertheless active during the 2022 antigovernment protests.",3,"Trade unions are legally allowed to organize and engage in collective bargaining. Except for civil servants, most workers can strike, though the 1989 Essential Services Act allows the president to declare any strike illegal. Harassment of labor activists and official intolerance of union activities, particularly in export processing zones, is regularly reported. Larger unions are often affiliated with political parties. Trade unions protested the government’s handling of the country’s economic crisis throughout much of 2021 and 2022.",3
st-vincent-and-grenadines,"Freedom of assembly is constitutionally protected and generally upheld in practice. However, some protests were met with forceful rhetoric or were violent in 2021. That July, an NDP legislator accused a senior police officer of ordering subordinates to shoot protesters if they removed a barricade during a Kingstown rally, though another senior officer told protesters the police would not open fire.In August 2021, Prime Minister Gonsalves was struck by an object when attempting to enter the legislature while a demonstration against the government’s COVID-19 policies was being held in front of the House of Assembly. The prime minister later traveled to Barbados for follow-up medical tests.",4,Nongovernmental organizations (NGOs) operate freely.,4,The constitution protects the right to form or join trade unions and other such associations. Unions are permitted to strike and engage in collective bargaining. The law prohibits antiunion discrimination and dismissal for engaging in union activities. The right to collective bargaining is generally upheld.,4
sudan,"The TSC reaffirmed the right to assemble in the interim constitution, and citizens regularly participated in demonstrations during 2021, calling for more rapid democratic reforms, the advancement of women’s rights, accountability for a 2019 massacre of protesters in Khartoum, and more.However, violence by the authorities increased following the October 2021 coup, when NRCs began to organize regular countrywide demonstrations against the military takeover and demand civilian rule. In 2022, security forces repeatedly used tear gas, rubber bullets, and live ammunition to break up demonstrations. Over 120 protesters have died since protests began after the coup. Women protesting reported being raped by security officers, who also blocked demonstrators’ access to medical care, including by arresting doctors and patients, shooting tear gas into hospitals, and blocking access to ambulances and hospitals. To prevent demonstrations, General al-Burhan shut down the internet, blocked bridges and roads in Khartoum, arrested organizers, and banned trade unions following the coup.In East Sudan, demonstrators engaged in months-long protests in 2021 demanding more political and economic reforms for the region and a new negotiated Eastern Sudan Track of the Juba Peace Agreement. The protesters blocked highways, closed ports, and temporarily shut the oil pipeline. The highway blockage was lifted following the October 2021 coup.Sit-ins across the Darfur region were common in 2021 as citizens protested ongoing violence in that region, attacks on internally displaced persons (IDPs), and lack of government support. Security forces routinely responded to these acts of protest with excessive and disproportionate violence.",0,"The transitional government has loosened the restrictions and impediments placed on civil society organizations during the al-Bashir regime. Local nongovernmental organizations (NGOs) are able to register, and organizations that had operated in exile are able to return to and register in Sudan. International humanitarian entities that had been denied access to conflict zones under al-Bashir have similarly been allowed to resume some activities. However, following the October 2021 coup, NGOs have reportedly been increasingly surveilled.Though the outgoing minister of labor and social development issued a series of regulations in February 2021 that restricted the work of civil society organizations registered under the Sudan Voluntary and Humanitarian Works Act of 2006, the new minister suspended their enforcement a month later until a new legal framework was drafted and approved.",2,"Independent trade unions were largely absent under al-Bashir; his government banned them after taking power in 1989, and instead co-opted the Sudan Workers’ Trade Unions Federation (SWTUF). The independent Sudanese Professionals Association (SPA), founded in late 2016, was instrumental in the protest movement that led to al-Bashir’s ouster, and it has since played a role in the transitional government, with one of its members named to the TSC.

The interim constitution affirmed workers’ right to form and join trade unions. In June 2021, the TSC approved the Trade Unions Law of 2021, after months of consultations, which lays the groundwork for union organizing. As part of the transitional government’s efforts to dismantle the former ruling party and affiliated institutions, it controversially dissolved the SWTUF and the Sudan Journalists Union in late 2019. In February 2021, the World Federation of Trade Unions condemned the arrest and detention of union leaders and the creation of government-appointed steering committees to oversee union affairs.

However, following the October 2021 coup, General al-Burhan dissolved all trade unions and professional associations to limit their organizing capabilities. Multiple union and association leaders were detained and assaulted during anticoup protests.",0
suriname,"The constitution guarantees freedom of assembly, which is generally respected. Major protests—motivated by corruption, nepotism, and the cost of living—were held in July 2022. Antigovernment protests were held later in the year but were reportedly smaller.",4,Nongovernmental organizations function freely in Suriname.,4,"Workers are free to join independent trade unions, which are actively involved in politics. There have been isolated reports of private-sector employers denying collective bargaining rights to unions.",3
sweden,"Freedom of assembly is generally respected in law and in practice. However, in April 2022, violence erupted in several cities after a far-right extremist group held demonstrations, sanctioned by the police, at which participants indicated that they planned to burn the Quran. Several police officers and private individuals were reportedly injured during two days of clashes, which the national police commissioner blamed on “criminal individuals” who targeted police and were known to authorities.",4,Nongovernmental organizations of all kinds function freely.,4,"The rights to strike and organize in labor unions are guaranteed. Trade union federations, which represent approximately 70 percent of the workforce, are strong and well organized.",4
switzerland,"Freedom of assembly is constitutionally guaranteed. The government lifted many pandemic-related restrictions in February 2022, and all remaining restrictions in April. The state of emergency (“special situation”), which allowed the Federal Council to quickly respond to rising infections, expired in March 2022.",4,"Nongovernmental organizations (NGOs) generally operate without undue restrictions, though some groups face surveillance. In 2021, it came to light that the FIS had been monitoring Solidarity Without Borders, which advocates for the interests of migrants and asylum seekers, along with other NGOs. In June 2022, it emerged that the FIS had also been monitoring leading Green politicians, the NGO Public Eye, and other groups. The revelations were particularly explosive because they came as the Federal Council was proposing to expand the purview of the intelligence service.",4,"Workers are generally free to form trade unions and other professional organizations. The right to engage in collective bargaining and strikes is respected. However, Switzerland ranks among those countries with relatively weak job protection for unionized employees, according to the International Labour Organization (ILO). The Swiss Trade Union Federation reports regular breaches of labor law including unlawful dismissal for union activity.",4
syria,"Freedom of assembly is severely restricted across Syria. Opposition protests in government-held areas have been met with gunfire, mass arrests, and torture of those detained. Jihadist groups, the PYD, and some rebel factions have also used force to quash civilian dissent and demonstrations.Residents of Sweida Governorate, where the Druze community forms a majority, continued to mount sporadic protests against worsening economic conditions during 2022, leading to the deaths of at least one protester and a police officer in December.",0,"The regime generally denies registration to nongovernmental organizations (NGOs) with reformist or human rights missions and regularly conducts raids and searches to detain civic and political activists. Grassroots civil society networks that monitor human rights abuses face violence, intimidation, and detention by armed groups and often must operate secretly. In June 2022, a known humanitarian worker was killed by a car bomb in Al-Bab, in northwestern Syria.",0,"Professional syndicates in state-held areas are controlled by the Baath Party, and all labor unions must belong to the General Federation of Trade Unions, a nominally independent grouping that the government uses to control union activity. The war’s economic and political pressures have made functioning labor relations virtually impossible across the country.",0
taiwan,"The 1988 Assembly and Parade Act enables authorities to prosecute protesters who fail to obtain a permit or follow orders to disperse and includes some restrictions on the location of protests. Nevertheless, freedom of assembly is respected in practice and protests are regularly held.",4,Registration for NGOs is freely granted. NGOs typically operate without harassment or undue interference.,4,"Trade unions are independent and most workers enjoy freedom of association, though the government strictly regulates the right to strike. Among other barriers, teachers, defense-industry workers, and government employees are prohibited from striking. Workers hired through temporary agencies cannot organize or participate in collective bargaining.Under the Labor Incident Act, special courts can adjudicate labor issues, including union disputes.",3
tajikistan,"The government strictly limits freedom of assembly. Local government approval is required to hold demonstrations but is rarely granted.In November 2021, protesters rallied in Khorog, the capital of GBAO, after police killed local resident Gulbidin Ziyobekov. Two protesters died when security officers fired into a crowd of demonstrators. In May 2022, a military operation began in response to a resurgence of protests, and police used rubber bullets and tear gas against demonstrators. Hundreds of activists and protesters were arrested and according to the UN Special Rapporteur, as many as 40 people may have been killed. Among those killed was Mamadbokir Mamadbokirov, a prominent community figure in GBAO, who was reportedly assassinated in May. Local leaders Khursand Mazorov and Zoir Rajabov were also reported killed in an operation in June.",0,"Nongovernmental organizations (NGOs) must register with the Justice Ministry and are vulnerable to closure for minor technical violations. NGOs must disclose funding from foreign sources. Foreign funds must be logged in a state registry before organizations can access them, and the government oversees operations supported by those funds. Under legislation implemented in 2019, NGOs must maintain their own websites and publish reports that comply with vaguely worded financial reporting to prove they have no “terrorist financing” or “money laundering” links.Persecution of activists and lawyers from GBAO reached unparalleled levels in 2022. In May, as the military operation in GBAO unfolded, police arrested journalist and human rights activist Ulfathonim Mamadshoeva. Police claimed that a short meeting Mamadshoeva attended in a café with US Embassy staff members was part of a plot sponsored by the United States to unleash unrest in the Pamir region. Shortly after her arrest, many of the members of Commission 44 — an independent group established in 2021 to investigate police killings during protests in GBAO—were also arrested and charged in a criminal conspiracy allegedly related to the same plot. By December, Mamadshoeva was sentenced to 21 years in prison for incitement to overthrow the government, her brother Khursand Mamadshoev received 18 years on related charges, her former husband Kholbash Kholbashov received a life sentence, and four other members of Commission 44 received sentences of up to 29 years. By the end of the year, hundreds of members of the Pamiri ethnic group—activists, journalists, community leaders, and lawyers—had been arrested and sentenced to up to 30 years in prison following similar summary trials.Arrests were not limited to GBAO: Shaftola Bekdavlatov and Khujamri Pirmamadov, activists in Dushanbe from Commission 44, were each sentenced to 18 years’ imprisonment in June on charges of organizing a criminal group and receiving financial assistance from abroad. They were defended at their trial by Faromuz Irgashov, another Commission 44 member who was himself detained on the same charges. In July, Pamiri activists Oraz and Ramzi Vazirbekov were detained in Russia and summarily extradited to Tajikistan in violation of Russian law. In November, Oraz was sentenced to 16 years in prison and Ramzi to 13 years on charges of membership in an “organized criminal group.”",0,"Citizens have the legal right to form and join trade unions and to bargain collectively, but these rights and the right to strike are effectively undermined by restrictions on freedoms of assembly and association. There are no laws against antiunion discrimination by employers, and the country’s trade union federation is government-controlled.",1
tanzania,"The constitution guarantees freedom of assembly, but the government limits this right through legal mechanisms, restrictions on social media platforms used to organize, and outright violence. Organizers must notify the police 48 hours in advance of any demonstration, and police have broad discretion to prohibit gatherings that could threaten public safety or public order. A ban on political rallies has been in place since mid-2016 and remained in effect at the end of 2022. The 2019 amendments to the PPA further restricted public assembly, in part by broadening the scope of activities that are deemed “political.” The government has used heavy-handed tactics to disperse and prevent opposition meetings or events related to constitutional reform, though fewer high-profile arrests occurred in 2022.Tanzanian authorities used force against Maasai protesters in the Loliondo division of the Ngorongoro in June 2022. Maasai from four villages protested the demarcation of land for a planned game reserve, with police arresting at least 10 Maasai leaders in response. A day after the arrests, security forces fired on protesters in clashes; one police officer was killed and a Maasai man later died of injuries sustained during the clashes. At least 20 people were charged with the police officer’s death, including the leaders detained earlier in June (murder charges against 24 people were ultimately dropped in November). Authorities also raided Maasai homes in June, reportedly detaining dozens of individuals. As many as 2,100 Maasai fled for Kenya after the clashes, with some injured people seeking medical treatment there.",1,"Tanzania has a diverse and active civil society sector, but NGOs are subject to laws that give the government broad authority to deregister them. Human rights organizations and activists been subject to restrictions, deregistration, legal harassment, and unlawful arrests. In 2020, the Tanzania Human Rights Defenders Coalition and the Legal and Human Rights Centre (LHRC) were threatened with deregistration and banned from election-related activities they had overseen in previous elections. NGOs are prohibited from filing public-interest litigation and are subject to onerous financial reporting requirements.The Hassan administration worked to improve its relationship with civil society in 2022. In April, President Hassan attended an LHRC conference. Civil society leaders have also been more outspoken in their criticism of the government’s past mistreatment of activists and the political opposition, without facing reprisal. However, NGOs have not restarted election-related work, which was a particular target under Magufuli. ",2,"Trade unions are nominally independent of the government and are coordinated by the Trade Union Congress of Tanzania and the Zanzibar Trade Union Congress. The Tanzania Federation of Cooperatives represents most of Tanzania’s agricultural sector. The government has significant discretion to deny union registration, and many private employers engage in antiunion activities. Essential public-sector workers are barred from striking, and other workers are restricted by complex notification and mediation requirements. Strikes are infrequent on both the mainland and Zanzibar.",2
